"","site_code","project_name","treatment_year","calendar_year","treatment","plot_id","anpp","community_type","block","public","trt_type","n","p","k","precip","successional","pulse","plant_mani"
"2600","KUFS","E6",10,2011,"N0P0S0","82",269.94,"1","6",0,"control",0,0,0,0,1,0,0
"2601","KUFS","E6",10,2011,"N4P0S0","83",354.94,"1","6",0,"N",4,0,0,0,1,0,0
"2602","KUFS","E6",10,2011,"N0P8S0","84",101.19,"1","6",0,"P",0,8,0,0,1,0,0
"2603","KUFS","E6",10,2011,"N4P8S0","85",453.5,"1","6",0,"N*P",4,8,0,0,1,0,0
"2604","KUFS","E6",10,2011,"N16P0S0","86",346.19,"1","6",0,"N",16,0,0,0,1,0,0
"2605","KUFS","E6",10,2011,"N8P8S0","87",353.75,"1","6",0,"N*P",8,8,0,0,1,0,0
"2606","KUFS","E6",10,2011,"N8P0S0","88",577,"1","6",0,"N",8,0,0,0,1,0,0
"2607","KUFS","E6",11,2012,"N8P8S0","9",118.31,"2","1",0,"N*P",8,8,0,0,1,0,0
"2608","KUFS","E6",11,2012,"N4P8S0","10",241.56,"2","1",0,"N*P",4,8,0,0,1,0,0
"2609","KUFS","E6",11,2012,"N16P0S0","11",101.63,"2","1",0,"N",16,0,0,0,1,0,0
"2610","KUFS","E6",11,2012,"N0P8S0","12",101.13,"2","1",0,"P",0,8,0,0,1,0,0
"2611","KUFS","E6",11,2012,"N0P0S0","13",195.81,"2","1",0,"control",0,0,0,0,1,0,0
"2612","KUFS","E6",11,2012,"N8P0S0","14",155.5,"2","1",0,"N",8,0,0,0,1,0,0
"2613","KUFS","E6",11,2012,"N16P8S0","15",740.5,"2","1",0,"N*P",16,8,0,0,1,0,0
"2614","KUFS","E6",11,2012,"N4P0S0","16",144.13,"2","1",0,"N",4,0,0,0,1,0,0
"2615","KUFS","E6",11,2012,"N8P8S0","25",49.75,"2","2",0,"N*P",8,8,0,0,1,0,0
"2616","KUFS","E6",11,2012,"N4P0S0","26",199,"2","2",0,"N",4,0,0,0,1,0,0
"2617","KUFS","E6",11,2012,"N4P8S0","27",403.5,"2","2",0,"N*P",4,8,0,0,1,0,0
"2618","KUFS","E6",11,2012,"N0P0S0","28",153.06,"2","2",0,"control",0,0,0,0,1,0,0
"2619","KUFS","E6",11,2012,"N0P8S0","29",378.13,"2","2",0,"P",0,8,0,0,1,0,0
"2620","KUFS","E6",11,2012,"N16P0S0","30",100.81,"2","2",0,"N",16,0,0,0,1,0,0
"2621","KUFS","E6",11,2012,"N8P0S0","31",175.81,"2","2",0,"N",8,0,0,0,1,0,0
"2622","KUFS","E6",11,2012,"N16P8S0","32",760.56,"2","2",0,"N*P",16,8,0,0,1,0,0
"2623","KUFS","E6",11,2012,"N4P0S0","33",252.88,"1","3",0,"N",4,0,0,0,1,0,0
"2624","KUFS","E6",11,2012,"N8P8S0","34",162.56,"1","3",0,"N*P",8,8,0,0,1,0,0
"2625","KUFS","E6",11,2012,"N16P8S0","35",274.63,"1","3",0,"N*P",16,8,0,0,1,0,0
"2626","KUFS","E6",11,2012,"N4P8S0","36",107.13,"1","3",0,"N*P",4,8,0,0,1,0,0
"2627","KUFS","E6",11,2012,"N16P0S0","37",201,"1","3",0,"N",16,0,0,0,1,0,0
"2628","KUFS","E6",11,2012,"N0P0S0","38",173.56,"1","3",0,"control",0,0,0,0,1,0,0
"2629","KUFS","E6",11,2012,"N0P8S0","39",217.88,"1","3",0,"P",0,8,0,0,1,0,0
"2630","KUFS","E6",11,2012,"N8P0S0","40",140.94,"1","3",0,"N",8,0,0,0,1,0,0
"2631","KUFS","E6",11,2012,"N16P8S0","49",559.06,"1","4",0,"N*P",16,8,0,0,1,0,0
"2632","KUFS","E6",11,2012,"N4P0S0","50",75.94,"1","4",0,"N",4,0,0,0,1,0,0
"2633","KUFS","E6",11,2012,"N8P8S0","51",128.88,"1","4",0,"N*P",8,8,0,0,1,0,0
"2634","KUFS","E6",11,2012,"N16P0S0","52",747.38,"1","4",0,"N",16,0,0,0,1,0,0
"2635","KUFS","E6",11,2012,"N0P0S0","53",224.56,"1","4",0,"control",0,0,0,0,1,0,0
"2636","KUFS","E6",11,2012,"N4P8S0","54",326.56,"1","4",0,"N*P",4,8,0,0,1,0,0
"2637","KUFS","E6",11,2012,"N8P0S0","55",454.44,"1","4",0,"N",8,0,0,0,1,0,0
"2638","KUFS","E6",11,2012,"N0P8S0","56",202.75,"1","4",0,"P",0,8,0,0,1,0,0
"2639","KUFS","E6",11,2012,"N16P8S0","73",622.5,"2","5",0,"N*P",16,8,0,0,1,0,0
"2640","KUFS","E6",11,2012,"N4P0S0","74",193,"2","5",0,"N",4,0,0,0,1,0,0
"2641","KUFS","E6",11,2012,"N8P8S0","75",102,"2","5",0,"N*P",8,8,0,0,1,0,0
"2642","KUFS","E6",11,2012,"N0P0S0","76",224.31,"2","5",0,"control",0,0,0,0,1,0,0
"2643","KUFS","E6",11,2012,"N4P8S0","77",132.56,"2","5",0,"N*P",4,8,0,0,1,0,0
"2644","KUFS","E6",11,2012,"N8P0S0","78",121.31,"2","5",0,"N",8,0,0,0,1,0,0
"2645","KUFS","E6",11,2012,"N0P8S0","79",196.94,"2","5",0,"P",0,8,0,0,1,0,0
"2646","KUFS","E6",11,2012,"N16P0S0","80",698.88,"2","5",0,"N",16,0,0,0,1,0,0
"2647","KUFS","E6",11,2012,"N16P8S0","81",306,"1","6",0,"N*P",16,8,0,0,1,0,0
"2648","KUFS","E6",11,2012,"N0P0S0","82",109.38,"1","6",0,"control",0,0,0,0,1,0,0
"2649","KUFS","E6",11,2012,"N4P0S0","83",105.56,"1","6",0,"N",4,0,0,0,1,0,0
"2650","KUFS","E6",11,2012,"N0P8S0","84",208.88,"1","6",0,"P",0,8,0,0,1,0,0
"2651","KUFS","E6",11,2012,"N4P8S0","85",181.31,"1","6",0,"N*P",4,8,0,0,1,0,0
"2652","KUFS","E6",11,2012,"N16P0S0","86",230.19,"1","6",0,"N",16,0,0,0,1,0,0
"2653","KUFS","E6",11,2012,"N8P8S0","87",33.94,"1","6",0,"N*P",8,8,0,0,1,0,0
"2654","KUFS","E6",11,2012,"N8P0S0","88",196.19,"1","6",0,"N",8,0,0,0,1,0,0
"2655","KUFS","E6",12,2013,"N8P8S0","9",827.5,"2","1",0,"N*P",8,8,0,0,1,0,0
"2656","KUFS","E6",12,2013,"N4P8S0","10",772.56,"2","1",0,"N*P",4,8,0,0,1,0,0
"2657","KUFS","E6",12,2013,"N16P0S0","11",649.25,"2","1",0,"N",16,0,0,0,1,0,0
"2658","KUFS","E6",12,2013,"N0P8S0","12",286.25,"2","1",0,"P",0,8,0,0,1,0,0
"2659","KUFS","E6",12,2013,"N0P0S0","13",607.94,"2","1",0,"control",0,0,0,0,1,0,0
"2660","KUFS","E6",12,2013,"N8P0S0","14",833.13,"2","1",0,"N",8,0,0,0,1,0,0
"2661","KUFS","E6",12,2013,"N16P8S0","15",871.81,"2","1",0,"N*P",16,8,0,0,1,0,0
"2662","KUFS","E6",12,2013,"N4P0S0","16",805,"2","1",0,"N",4,0,0,0,1,0,0
"2663","KUFS","E6",12,2013,"N8P8S0","25",379.63,"2","2",0,"N*P",8,8,0,0,1,0,0
"2664","KUFS","E6",12,2013,"N4P0S0","26",622.06,"2","2",0,"N",4,0,0,0,1,0,0
"2665","KUFS","E6",12,2013,"N4P8S0","27",412.25,"2","2",0,"N*P",4,8,0,0,1,0,0
"2666","KUFS","E6",12,2013,"N0P0S0","28",265.5,"2","2",0,"control",0,0,0,0,1,0,0
"2667","KUFS","E6",12,2013,"N0P8S0","29",622.25,"2","2",0,"P",0,8,0,0,1,0,0
"2668","KUFS","E6",12,2013,"N16P0S0","30",443.63,"2","2",0,"N",16,0,0,0,1,0,0
"2669","KUFS","E6",12,2013,"N8P0S0","31",550.69,"2","2",0,"N",8,0,0,0,1,0,0
"2670","KUFS","E6",12,2013,"N16P8S0","32",1307.94,"2","2",0,"N*P",16,8,0,0,1,0,0
"2671","KUFS","E6",12,2013,"N4P0S0","33",477.75,"1","3",0,"N",4,0,0,0,1,0,0
"2672","KUFS","E6",12,2013,"N8P8S0","34",590.13,"1","3",0,"N*P",8,8,0,0,1,0,0
"2673","KUFS","E6",12,2013,"N16P8S0","35",791.19,"1","3",0,"N*P",16,8,0,0,1,0,0
"2674","KUFS","E6",12,2013,"N4P8S0","36",387.69,"1","3",0,"N*P",4,8,0,0,1,0,0
"2675","KUFS","E6",12,2013,"N16P0S0","37",413.5,"1","3",0,"N",16,0,0,0,1,0,0
"2676","KUFS","E6",12,2013,"N0P0S0","38",294.5,"1","3",0,"control",0,0,0,0,1,0,0
"2677","KUFS","E6",12,2013,"N0P8S0","39",249.5,"1","3",0,"P",0,8,0,0,1,0,0
"2678","KUFS","E6",12,2013,"N8P0S0","40",449.81,"1","3",0,"N",8,0,0,0,1,0,0
"2679","KUFS","E6",12,2013,"N16P8S0","49",1094.94,"1","4",0,"N*P",16,8,0,0,1,0,0
"2680","KUFS","E6",12,2013,"N4P0S0","50",430.75,"1","4",0,"N",4,0,0,0,1,0,0
"2681","KUFS","E6",12,2013,"N8P8S0","51",820.19,"1","4",0,"N*P",8,8,0,0,1,0,0
"2682","KUFS","E6",12,2013,"N16P0S0","52",786.88,"1","4",0,"N",16,0,0,0,1,0,0
"2683","KUFS","E6",12,2013,"N0P0S0","53",374.56,"1","4",0,"control",0,0,0,0,1,0,0
"2684","KUFS","E6",12,2013,"N4P8S0","54",591.38,"1","4",0,"N*P",4,8,0,0,1,0,0
"2685","KUFS","E6",12,2013,"N8P0S0","55",438.13,"1","4",0,"N",8,0,0,0,1,0,0
"2686","KUFS","E6",12,2013,"N0P8S0","56",388.63,"1","4",0,"P",0,8,0,0,1,0,0
"2687","KUFS","E6",12,2013,"N16P8S0","73",300.19,"2","5",0,"N*P",16,8,0,0,1,0,0
"2688","KUFS","E6",12,2013,"N4P0S0","74",756.56,"2","5",0,"N",4,0,0,0,1,0,0
"2689","KUFS","E6",12,2013,"N8P8S0","75",802.5,"2","5",0,"N*P",8,8,0,0,1,0,0
"2690","KUFS","E6",12,2013,"N0P0S0","76",343.56,"2","5",0,"control",0,0,0,0,1,0,0
"2691","KUFS","E6",12,2013,"N4P8S0","77",318,"2","5",0,"N*P",4,8,0,0,1,0,0
"2692","KUFS","E6",12,2013,"N8P0S0","78",409.06,"2","5",0,"N",8,0,0,0,1,0,0
"2693","KUFS","E6",12,2013,"N0P8S0","79",274.75,"2","5",0,"P",0,8,0,0,1,0,0
"2694","KUFS","E6",12,2013,"N16P0S0","80",938.13,"2","5",0,"N",16,0,0,0,1,0,0
"2695","KUFS","E6",12,2013,"N16P8S0","81",205.13,"1","6",0,"N*P",16,8,0,0,1,0,0
"2696","KUFS","E6",12,2013,"N0P0S0","82",351.44,"1","6",0,"control",0,0,0,0,1,0,0
"2697","KUFS","E6",12,2013,"N4P0S0","83",409,"1","6",0,"N",4,0,0,0,1,0,0
"2698","KUFS","E6",12,2013,"N0P8S0","84",290.63,"1","6",0,"P",0,8,0,0,1,0,0
"2699","KUFS","E6",12,2013,"N4P8S0","85",593.88,"1","6",0,"N*P",4,8,0,0,1,0,0
"2700","KUFS","E6",12,2013,"N16P0S0","86",314.25,"1","6",0,"N",16,0,0,0,1,0,0
"2701","KUFS","E6",12,2013,"N8P8S0","87",659.31,"1","6",0,"N*P",8,8,0,0,1,0,0
"2702","KUFS","E6",12,2013,"N8P0S0","88",500.13,"1","6",0,"N",8,0,0,0,1,0,0
"2703","KUFS","E6",13,2014,"N8P8S0","9",372.5,"2","1",0,"N*P",8,8,0,0,1,0,0
"2704","KUFS","E6",13,2014,"N4P8S0","10",443.19,"2","1",0,"N*P",4,8,0,0,1,0,0
"2705","KUFS","E6",13,2014,"N16P0S0","11",329.81,"2","1",0,"N",16,0,0,0,1,0,0
"2706","KUFS","E6",13,2014,"N0P8S0","12",411.88,"2","1",0,"P",0,8,0,0,1,0,0
"2707","KUFS","E6",13,2014,"N0P0S0","13",308.81,"2","1",0,"control",0,0,0,0,1,0,0
"2708","KUFS","E6",13,2014,"N8P0S0","14",386,"2","1",0,"N",8,0,0,0,1,0,0
"2709","KUFS","E6",13,2014,"N16P8S0","15",1182.94,"2","1",0,"N*P",16,8,0,0,1,0,0
"2710","KUFS","E6",13,2014,"N4P0S0","16",380.63,"2","1",0,"N",4,0,0,0,1,0,0
"2711","KUFS","E6",13,2014,"N8P8S0","25",416,"2","2",0,"N*P",8,8,0,0,1,0,0
"2712","KUFS","E6",13,2014,"N4P0S0","26",345.81,"2","2",0,"N",4,0,0,0,1,0,0
"2713","KUFS","E6",13,2014,"N4P8S0","27",633.5,"2","2",0,"N*P",4,8,0,0,1,0,0
"2714","KUFS","E6",13,2014,"N0P0S0","28",201.75,"2","2",0,"control",0,0,0,0,1,0,0
"2715","KUFS","E6",13,2014,"N0P8S0","29",121.88,"2","2",0,"P",0,8,0,0,1,0,0
"2716","KUFS","E6",13,2014,"N16P0S0","30",345.75,"2","2",0,"N",16,0,0,0,1,0,0
"2717","KUFS","E6",13,2014,"N8P0S0","31",521.31,"2","2",0,"N",8,0,0,0,1,0,0
"2718","KUFS","E6",13,2014,"N16P8S0","32",887.19,"2","2",0,"N*P",16,8,0,0,1,0,0
"2719","KUFS","E6",13,2014,"N4P0S0","33",222.19,"1","3",0,"N",4,0,0,0,1,0,0
"2720","KUFS","E6",13,2014,"N8P8S0","34",449.38,"1","3",0,"N*P",8,8,0,0,1,0,0
"2721","KUFS","E6",13,2014,"N16P8S0","35",563.31,"1","3",0,"N*P",16,8,0,0,1,0,0
"2722","KUFS","E6",13,2014,"N4P8S0","36",288.31,"1","3",0,"N*P",4,8,0,0,1,0,0
"2723","KUFS","E6",13,2014,"N16P0S0","37",426,"1","3",0,"N",16,0,0,0,1,0,0
"2724","KUFS","E6",13,2014,"N0P0S0","38",256.63,"1","3",0,"control",0,0,0,0,1,0,0
"2725","KUFS","E6",13,2014,"N0P8S0","39",210.88,"1","3",0,"P",0,8,0,0,1,0,0
"2726","KUFS","E6",13,2014,"N8P0S0","40",631.44,"1","3",0,"N",8,0,0,0,1,0,0
"2727","KUFS","E6",13,2014,"N16P8S0","49",1012.38,"1","4",0,"N*P",16,8,0,0,1,0,0
"2728","KUFS","E6",13,2014,"N4P0S0","50",264.75,"1","4",0,"N",4,0,0,0,1,0,0
"2729","KUFS","E6",13,2014,"N8P8S0","51",583.69,"1","4",0,"N*P",8,8,0,0,1,0,0
"2730","KUFS","E6",13,2014,"N16P0S0","52",775.81,"1","4",0,"N",16,0,0,0,1,0,0
"2731","KUFS","E6",13,2014,"N0P0S0","53",249,"1","4",0,"control",0,0,0,0,1,0,0
"2732","KUFS","E6",13,2014,"N4P8S0","54",510.56,"1","4",0,"N*P",4,8,0,0,1,0,0
"2733","KUFS","E6",13,2014,"N8P0S0","55",734.25,"1","4",0,"N",8,0,0,0,1,0,0
"2734","KUFS","E6",13,2014,"N0P8S0","56",349.31,"1","4",0,"P",0,8,0,0,1,0,0
"2735","KUFS","E6",13,2014,"N16P8S0","73",951.44,"2","5",0,"N*P",16,8,0,0,1,0,0
"2736","KUFS","E6",13,2014,"N4P0S0","74",545.44,"2","5",0,"N",4,0,0,0,1,0,0
"2737","KUFS","E6",13,2014,"N8P8S0","75",560.81,"2","5",0,"N*P",8,8,0,0,1,0,0
"2738","KUFS","E6",13,2014,"N0P0S0","76",298.06,"2","5",0,"control",0,0,0,0,1,0,0
"2739","KUFS","E6",13,2014,"N4P8S0","77",551.44,"2","5",0,"N*P",4,8,0,0,1,0,0
"2740","KUFS","E6",13,2014,"N8P0S0","78",210.25,"2","5",0,"N",8,0,0,0,1,0,0
"2741","KUFS","E6",13,2014,"N0P8S0","79",243.69,"2","5",0,"P",0,8,0,0,1,0,0
"2742","KUFS","E6",13,2014,"N16P0S0","80",1328.31,"2","5",0,"N",16,0,0,0,1,0,0
"2743","KUFS","E6",13,2014,"N16P8S0","81",439.13,"1","6",0,"N*P",16,8,0,0,1,0,0
"2744","KUFS","E6",13,2014,"N0P0S0","82",382.31,"1","6",0,"control",0,0,0,0,1,0,0
"2745","KUFS","E6",13,2014,"N4P0S0","83",613.31,"1","6",0,"N",4,0,0,0,1,0,0
"2746","KUFS","E6",13,2014,"N0P8S0","84",188.19,"1","6",0,"P",0,8,0,0,1,0,0
"2747","KUFS","E6",13,2014,"N4P8S0","85",453.75,"1","6",0,"N*P",4,8,0,0,1,0,0
"2748","KUFS","E6",13,2014,"N16P0S0","86",362.19,"1","6",0,"N",16,0,0,0,1,0,0
"2749","KUFS","E6",13,2014,"N8P8S0","87",401.19,"1","6",0,"N*P",8,8,0,0,1,0,0
"2750","KUFS","E6",13,2014,"N8P0S0","88",394.06,"1","6",0,"N",8,0,0,0,1,0,0
"2751","KUFS","E6",14,2015,"N8P8S0","9",295,"2","1",0,"N*P",8,8,0,0,1,0,0
"2752","KUFS","E6",14,2015,"N4P8S0","10",351.5,"2","1",0,"N*P",4,8,0,0,1,0,0
"2753","KUFS","E6",14,2015,"N16P0S0","11",317.25,"2","1",0,"N",16,0,0,0,1,0,0
"2754","KUFS","E6",14,2015,"N0P8S0","12",259.81,"2","1",0,"P",0,8,0,0,1,0,0
"2755","KUFS","E6",14,2015,"N0P0S0","13",590.56,"2","1",0,"control",0,0,0,0,1,0,0
"2756","KUFS","E6",14,2015,"N8P0S0","14",253.13,"2","1",0,"N",8,0,0,0,1,0,0
"2757","KUFS","E6",14,2015,"N16P8S0","15",484.63,"2","1",0,"N*P",16,8,0,0,1,0,0
"2758","KUFS","E6",14,2015,"N4P0S0","16",272.56,"2","1",0,"N",4,0,0,0,1,0,0
"2759","KUFS","E6",14,2015,"N8P8S0","25",221.56,"2","2",0,"N*P",8,8,0,0,1,0,0
"2760","KUFS","E6",14,2015,"N4P0S0","26",298.44,"2","2",0,"N",4,0,0,0,1,0,0
"2761","KUFS","E6",14,2015,"N4P8S0","27",331.25,"2","2",0,"N*P",4,8,0,0,1,0,0
"2762","KUFS","E6",14,2015,"N0P0S0","28",234.06,"2","2",0,"control",0,0,0,0,1,0,0
"2763","KUFS","E6",14,2015,"N0P8S0","29",188.44,"2","2",0,"P",0,8,0,0,1,0,0
"2764","KUFS","E6",14,2015,"N16P0S0","30",313.25,"2","2",0,"N",16,0,0,0,1,0,0
"2765","KUFS","E6",14,2015,"N8P0S0","31",310.69,"2","2",0,"N",8,0,0,0,1,0,0
"2766","KUFS","E6",14,2015,"N16P8S0","32",365.13,"2","2",0,"N*P",16,8,0,0,1,0,0
"2767","KUFS","E6",14,2015,"N4P0S0","33",206.06,"1","3",0,"N",4,0,0,0,1,0,0
"2768","KUFS","E6",14,2015,"N8P8S0","34",261.94,"1","3",0,"N*P",8,8,0,0,1,0,0
"2769","KUFS","E6",14,2015,"N16P8S0","35",241.13,"1","3",0,"N*P",16,8,0,0,1,0,0
"2770","KUFS","E6",14,2015,"N4P8S0","36",213.13,"1","3",0,"N*P",4,8,0,0,1,0,0
"2771","KUFS","E6",14,2015,"N16P0S0","37",311,"1","3",0,"N",16,0,0,0,1,0,0
"2772","KUFS","E6",14,2015,"N0P0S0","38",235.38,"1","3",0,"control",0,0,0,0,1,0,0
"2773","KUFS","E6",14,2015,"N0P8S0","39",137.19,"1","3",0,"P",0,8,0,0,1,0,0
"2774","KUFS","E6",14,2015,"N8P0S0","40",210.31,"1","3",0,"N",8,0,0,0,1,0,0
"2775","KUFS","E6",14,2015,"N16P8S0","49",408.75,"1","4",0,"N*P",16,8,0,0,1,0,0
"2776","KUFS","E6",14,2015,"N4P0S0","50",284.63,"1","4",0,"N",4,0,0,0,1,0,0
"2777","KUFS","E6",14,2015,"N8P8S0","51",202.13,"1","4",0,"N*P",8,8,0,0,1,0,0
"2778","KUFS","E6",14,2015,"N16P0S0","52",399.5,"1","4",0,"N",16,0,0,0,1,0,0
"2779","KUFS","E6",14,2015,"N0P0S0","53",208.44,"1","4",0,"control",0,0,0,0,1,0,0
"2780","KUFS","E6",14,2015,"N4P8S0","54",442.56,"1","4",0,"N*P",4,8,0,0,1,0,0
"2781","KUFS","E6",14,2015,"N8P0S0","55",679.5,"1","4",0,"N",8,0,0,0,1,0,0
"2782","KUFS","E6",14,2015,"N0P8S0","56",201.81,"1","4",0,"P",0,8,0,0,1,0,0
"2783","KUFS","E6",14,2015,"N16P8S0","73",635.5,"2","5",0,"N*P",16,8,0,0,1,0,0
"2784","KUFS","E6",14,2015,"N4P0S0","74",102.5,"2","5",0,"N",4,0,0,0,1,0,0
"2785","KUFS","E6",14,2015,"N8P8S0","75",268.69,"2","5",0,"N*P",8,8,0,0,1,0,0
"2786","KUFS","E6",14,2015,"N0P0S0","76",175.44,"2","5",0,"control",0,0,0,0,1,0,0
"2787","KUFS","E6",14,2015,"N4P8S0","77",139.19,"2","5",0,"N*P",4,8,0,0,1,0,0
"2788","KUFS","E6",14,2015,"N8P0S0","78",271.44,"2","5",0,"N",8,0,0,0,1,0,0
"2789","KUFS","E6",14,2015,"N0P8S0","79",185.5,"2","5",0,"P",0,8,0,0,1,0,0
"2790","KUFS","E6",14,2015,"N16P0S0","80",665.19,"2","5",0,"N",16,0,0,0,1,0,0
"2791","KUFS","E6",14,2015,"N16P8S0","81",211.38,"1","6",0,"N*P",16,8,0,0,1,0,0
"2792","KUFS","E6",14,2015,"N0P0S0","82",304.31,"1","6",0,"control",0,0,0,0,1,0,0
"2793","KUFS","E6",14,2015,"N4P0S0","83",381.44,"1","6",0,"N",4,0,0,0,1,0,0
"2794","KUFS","E6",14,2015,"N0P8S0","84",287.69,"1","6",0,"P",0,8,0,0,1,0,0
"2795","KUFS","E6",14,2015,"N4P8S0","85",243.38,"1","6",0,"N*P",4,8,0,0,1,0,0
"2796","KUFS","E6",14,2015,"N16P0S0","86",449.06,"1","6",0,"N",16,0,0,0,1,0,0
"2797","KUFS","E6",14,2015,"N8P8S0","87",498.06,"1","6",0,"N*P",8,8,0,0,1,0,0
"2798","KUFS","E6",14,2015,"N8P0S0","88",307.19,"1","6",0,"N",8,0,0,0,1,0,0
"2799","IMGERS","Yu",1,2006,"N0","101",98.98,"0","0",0,"control",0,0,0,0,0,0,0
"2800","IMGERS","Yu",2,2007,"N0","101",68.77,"0","0",0,"control",0,0,0,0,0,0,0
"2801","IMGERS","Yu",3,2008,"N0","101",116.08,"0","0",0,"control",0,0,0,0,0,0,0
"2802","IMGERS","Yu",4,2009,"N0","101",81,"0","0",0,"control",0,0,0,0,0,0,0
"2803","IMGERS","Yu",5,2010,"N0","101",158.2,"0","0",0,"control",0,0,0,0,0,0,0
"2804","IMGERS","Yu",6,2011,"N0","101",217.12,"0","0",0,"control",0,0,0,0,0,0,0
"2805","IMGERS","Yu",7,2012,"N0","101",319.12,"0","0",0,"control",0,0,0,0,0,0,0
"2806","IMGERS","Yu",8,2013,"N0","101",167.84,"0","0",0,"control",0,0,0,0,0,0,0
"2807","IMGERS","Yu",1,2006,"N0","207",108.68,"0","0",0,"control",0,0,0,0,0,0,0
"2808","IMGERS","Yu",2,2007,"N0","207",85.18,"0","0",0,"control",0,0,0,0,0,0,0
"2809","IMGERS","Yu",3,2008,"N0","207",176,"0","0",0,"control",0,0,0,0,0,0,0
"2810","IMGERS","Yu",4,2009,"N0","207",91.48,"0","0",0,"control",0,0,0,0,0,0,0
"2811","IMGERS","Yu",5,2010,"N0","207",193,"0","0",0,"control",0,0,0,0,0,0,0
"2812","IMGERS","Yu",6,2011,"N0","207",234.76,"0","0",0,"control",0,0,0,0,0,0,0
"2813","IMGERS","Yu",7,2012,"N0","207",275.5,"0","0",0,"control",0,0,0,0,0,0,0
"2814","IMGERS","Yu",8,2013,"N0","207",144.54,"0","0",0,"control",0,0,0,0,0,0,0
"2815","IMGERS","Yu",1,2006,"N0","306",131.02,"0","0",0,"control",0,0,0,0,0,0,0
"2816","IMGERS","Yu",2,2007,"N0","306",82.38,"0","0",0,"control",0,0,0,0,0,0,0
"2817","IMGERS","Yu",3,2008,"N0","306",175.42,"0","0",0,"control",0,0,0,0,0,0,0
"2818","IMGERS","Yu",4,2009,"N0","306",80.68,"0","0",0,"control",0,0,0,0,0,0,0
"2819","IMGERS","Yu",5,2010,"N0","306",168.02,"0","0",0,"control",0,0,0,0,0,0,0
"2820","IMGERS","Yu",6,2011,"N0","306",169.92,"0","0",0,"control",0,0,0,0,0,0,0
"2821","IMGERS","Yu",7,2012,"N0","306",214.92,"0","0",0,"control",0,0,0,0,0,0,0
"2822","IMGERS","Yu",8,2013,"N0","306",176.48,"0","0",0,"control",0,0,0,0,0,0,0
"2823","IMGERS","Yu",1,2006,"N0","405",78.28,"0","0",0,"control",0,0,0,0,0,0,0
"2824","IMGERS","Yu",2,2007,"N0","405",71.2,"0","0",0,"control",0,0,0,0,0,0,0
"2825","IMGERS","Yu",3,2008,"N0","405",165.16,"0","0",0,"control",0,0,0,0,0,0,0
"2826","IMGERS","Yu",4,2009,"N0","405",72.06,"0","0",0,"control",0,0,0,0,0,0,0
"2827","IMGERS","Yu",5,2010,"N0","405",147.26,"0","0",0,"control",0,0,0,0,0,0,0
"2828","IMGERS","Yu",6,2011,"N0","405",146.66,"0","0",0,"control",0,0,0,0,0,0,0
"2829","IMGERS","Yu",7,2012,"N0","405",210.44,"0","0",0,"control",0,0,0,0,0,0,0
"2830","IMGERS","Yu",8,2013,"N0","405",118.82,"0","0",0,"control",0,0,0,0,0,0,0
"2831","IMGERS","Yu",1,2006,"N0","504",83.34,"0","0",0,"control",0,0,0,0,0,0,0
"2832","IMGERS","Yu",2,2007,"N0","504",74.55,"0","0",0,"control",0,0,0,0,0,0,0
"2833","IMGERS","Yu",3,2008,"N0","504",245.82,"0","0",0,"control",0,0,0,0,0,0,0
"2834","IMGERS","Yu",4,2009,"N0","504",82.84,"0","0",0,"control",0,0,0,0,0,0,0
"2835","IMGERS","Yu",5,2010,"N0","504",114.58,"0","0",0,"control",0,0,0,0,0,0,0
"2836","IMGERS","Yu",6,2011,"N0","504",167.2,"0","0",0,"control",0,0,0,0,0,0,0
"2837","IMGERS","Yu",7,2012,"N0","504",221.5,"0","0",0,"control",0,0,0,0,0,0,0
"2838","IMGERS","Yu",8,2013,"N0","504",104.54,"0","0",0,"control",0,0,0,0,0,0,0
"2839","IMGERS","Yu",1,2006,"N0","603",97.94,"0","0",0,"control",0,0,0,0,0,0,0
"2840","IMGERS","Yu",2,2007,"N0","603",92.61,"0","0",0,"control",0,0,0,0,0,0,0
"2841","IMGERS","Yu",3,2008,"N0","603",178.5,"0","0",0,"control",0,0,0,0,0,0,0
"2842","IMGERS","Yu",4,2009,"N0","603",78.5,"0","0",0,"control",0,0,0,0,0,0,0
"2843","IMGERS","Yu",5,2010,"N0","603",172.86,"0","0",0,"control",0,0,0,0,0,0,0
"2844","IMGERS","Yu",6,2011,"N0","603",272.8,"0","0",0,"control",0,0,0,0,0,0,0
"2845","IMGERS","Yu",7,2012,"N0","603",225.04,"0","0",0,"control",0,0,0,0,0,0,0
"2846","IMGERS","Yu",8,2013,"N0","603",100.35,"0","0",0,"control",0,0,0,0,0,0,0
"2847","KNZ","IRG",1,1991,"c","1",358.725,"l","0",1,"control",0,0,0,0,0,0,0
"2848","KNZ","IRG",2,1992,"c","1",391.3333333,"l","0",1,"control",0,0,0,0,0,0,0
"2849","KNZ","IRG",3,1993,"c","1",393.85,"l","0",1,"control",0,0,0,0,0,0,0
"2850","KNZ","IRG",4,1994,"c","1",341.0166667,"l","0",1,"control",0,0,0,0,0,0,0
"2851","KNZ","IRG",5,1995,"c","1",548.2833333,"l","0",1,"control",0,0,0,0,0,0,0
"2852","KNZ","IRG",6,1996,"c","1",417.6166667,"l","0",1,"control",0,0,0,0,0,0,0
