,site_code,project_name,community_type,exp_year,treatment_year,calendar_year,treatment,trt_type,mean_change,S_PC,abs_S_PC,expH_PC,experiment_length,rrich,anpp,MAT,MAP
503,KUFS,E6,type2,KUFS::E6::type2,7,2009,N8P0S0,N,0.47961563,-0.307692308,0.307692308,0.008101892,11,90.11900726,301,12,965
504,KUFS,E6,type2,KUFS::E6::type2,6,2008,N0P8S0,P,0.33133211,0.157894737,0.157894737,0.115099564,11,90.11900726,301,12,965
505,KUFS,E6,type2,KUFS::E6::type2,6,2008,N16P0S0,N,0.449276911,-0.105263158,0.105263158,-0.329364468,11,90.11900726,301,12,965
506,KUFS,E6,type2,KUFS::E6::type2,6,2008,N4P0S0,N,0.349968674,-0.078947368,0.078947368,-0.060030615,11,90.11900726,301,12,965
507,KUFS,E6,type2,KUFS::E6::type2,6,2008,N8P0S0,N,0.349795623,-0.210526316,0.210526316,-0.084277047,11,90.11900726,301,12,965
508,KUFS,E6,type2,KUFS::E6::type2,5,2007,N0P8S0,P,0.398057017,-0.078947368,0.078947368,0.148593605,11,90.11900726,301,12,965
509,KUFS,E6,type2,KUFS::E6::type2,5,2007,N16P0S0,N,0.457190854,-0.105263158,0.105263158,-0.174636922,11,90.11900726,301,12,965
510,KUFS,E6,type2,KUFS::E6::type2,5,2007,N4P0S0,N,0.398346794,-0.131578947,0.131578947,-0.009919245,11,90.11900726,301,12,965
511,KUFS,E6,type2,KUFS::E6::type2,5,2007,N8P0S0,N,0.480862453,0.184210526,0.184210526,0.328543907,11,90.11900726,301,12,965
512,KUFS,E6,type2,KUFS::E6::type2,4,2006,N0P8S0,P,0.412071285,0.071428571,0.071428571,0.046264881,11,90.11900726,301,12,965
513,KUFS,E6,type2,KUFS::E6::type2,4,2006,N16P0S0,N,0.466414353,0.071428571,0.071428571,-0.218970251,11,90.11900726,301,12,965
514,KUFS,E6,type2,KUFS::E6::type2,4,2006,N4P0S0,N,0.304399753,0.047619048,0.047619048,-0.108305924,11,90.11900726,301,12,965
515,KUFS,E6,type2,KUFS::E6::type2,4,2006,N8P0S0,N,0.418375179,0.285714286,0.285714286,0.732214996,11,90.11900726,301,12,965
516,KUFS,E6,type2,KUFS::E6::type2,3,2005,N0P8S0,P,0.333251133,0.054054054,0.054054054,-0.06656745,11,90.11900726,301,12,965
517,KUFS,E6,type2,KUFS::E6::type2,3,2005,N16P0S0,N,0.423134519,0,0,-0.281763641,11,90.11900726,301,12,965
518,KUFS,E6,type2,KUFS::E6::type2,3,2005,N4P0S0,N,0.32469465,0.189189189,0.189189189,0.035054676,11,90.11900726,301,12,965
519,KUFS,E6,type2,KUFS::E6::type2,3,2005,N8P0S0,N,0.45318869,0.405405405,0.405405405,0.47051664,11,90.11900726,301,12,965
520,KUFS,E6,type2,KUFS::E6::type2,8,2010,N4P0S0,N,0.422585981,0.063829787,0.063829787,0.164241614,11,90.11900726,301,12,965
521,KUFS,E6,type2,KUFS::E6::type2,2,2004,N4P0S0,N,0.317112595,0,0,-0.222933416,11,90.11900726,301,12,965
522,KUFS,E6,type2,KUFS::E6::type2,2,2004,N8P0S0,N,0.433133707,0.066666667,0.066666667,0.073625004,11,90.11900726,301,12,965
523,KUFS,E6,type2,KUFS::E6::type2,1,2003,N0P8S0,P,0.296145097,-0.048387097,0.048387097,0.046401749,11,90.11900726,301,12,965
524,KUFS,E6,type2,KUFS::E6::type2,1,2003,N16P0S0,N,0.267930617,-0.177419355,0.177419355,-0.30170657,11,90.11900726,301,12,965
525,KUFS,E6,type2,KUFS::E6::type2,1,2003,N4P0S0,N,0.263242953,-0.161290323,0.161290323,-0.2967024,11,90.11900726,301,12,965
526,KUFS,E6,type2,KUFS::E6::type2,1,2003,N8P0S0,N,0.278262633,-0.048387097,0.048387097,-0.307145658,11,90.11900726,301,12,965
527,KUFS,E6,type2,KUFS::E6::type2,2,2004,N0P8S0,P,0.310661639,0.166666667,0.166666667,-0.152692323,11,90.11900726,301,12,965
528,KUFS,E6,type2,KUFS::E6::type2,2,2004,N16P0S0,N,0.385451159,-0.133333333,0.133333333,-0.404127022,11,90.11900726,301,12,965
529,LEFT,PME,0,LEFT::PME::0,4,2013,winwet_sumdry,precip_vari,0.216947251,0.113924051,0.113924051,-0.097342568,4,33.15407407,200.0066667,9,409
530,LEFT,PME,0,LEFT::PME::0,4,2013,winwet_sumwet,irr,0.237108944,0.265822785,0.265822785,0.158523108,4,33.15407407,200.0066667,9,409
531,LEFT,PME,0,LEFT::PME::0,3,2012,winwet,irr,0.195936414,0.023529412,0.023529412,-0.05669254,4,33.15407407,200.0066667,9,409
532,LEFT,PME,0,LEFT::PME::0,3,2012,winwet_sumdry,precip_vari,0.228075255,0.082352941,0.082352941,-0.016293483,4,33.15407407,200.0066667,9,409
533,LEFT,PME,0,LEFT::PME::0,3,2012,winwet_sumwet,irr,0.197761206,0.070588235,0.070588235,0.022262979,4,33.15407407,200.0066667,9,409
534,LEFT,PME,0,LEFT::PME::0,3,2012,windry_sumwet,precip_vari,0.236293422,-0.047058824,0.047058824,0.015346735,4,33.15407407,200.0066667,9,409
535,LEFT,PME,0,LEFT::PME::0,2,2011,winwet,irr,0.159586264,0.364864865,0.364864865,0.136540187,4,33.15407407,200.0066667,9,409
536,LEFT,PME,0,LEFT::PME::0,2,2011,winwet_sumdry,precip_vari,0.137896726,0.256756757,0.256756757,0.095096227,4,33.15407407,200.0066667,9,409
537,LEFT,PME,0,LEFT::PME::0,2,2011,winwet_sumwet,irr,0.178296729,0.297297297,0.297297297,0.169378617,4,33.15407407,200.0066667,9,409
538,LEFT,PME,0,LEFT::PME::0,2,2011,windry_sumwet,precip_vari,0.255479596,0.243243243,0.243243243,0.375345463,4,33.15407407,200.0066667,9,409
539,LEFT,PME,0,LEFT::PME::0,4,2013,windry_sumwet,precip_vari,0.3793316,0.202531646,0.202531646,0.347123505,4,33.15407407,200.0066667,9,409
540,LEFT,PME,0,LEFT::PME::0,4,2013,winwet,irr,0.171376751,0.240506329,0.240506329,0.129687625,4,33.15407407,200.0066667,9,409
541,LG,HerbWood,0,LG::HerbWood::0,3,2004,W,irr,0.158321797,0.075376884,0.075376884,0.016513903,3,81.85113995,15,12,666
542,LG,HerbWood,0,LG::HerbWood::0,2,2003,W,irr,0.144354088,0.019354839,0.019354839,-0.023850524,3,81.85113995,15,12,666
543,LG,HerbWood,0,LG::HerbWood::0,1,2002,W,irr,0.170182881,0.055944056,0.055944056,0.039034663,3,81.85113995,15,12,666
544,maerc,fireplots,0,maerc::fireplots::0,9,2010,unuu,N,0.147225045,-0.137931034,0.137931034,-0.212739805,9,34.1146875,967,22,1218
545,maerc,fireplots,0,maerc::fireplots::0,9,2010,uupu,P,0.195311345,0.172413793,0.172413793,0.071411185,9,34.1146875,967,22,1218
546,maerc,fireplots,0,maerc::fireplots::0,6,2007,unuu,N,0.18893898,-0.148148148,0.148148148,0.237919452,9,34.1146875,967,22,1218
547,maerc,fireplots,0,maerc::fireplots::0,6,2007,uupu,P,0.350728256,-0.074074074,0.074074074,0.258352683,9,34.1146875,967,22,1218
548,maerc,fireplots,0,maerc::fireplots::0,5,2006,unuu,N,0.120415871,0.1,0.1,0.148064456,9,34.1146875,967,22,1218
549,maerc,fireplots,0,maerc::fireplots::0,5,2006,uupu,P,0.186796399,0.05,0.05,-0.010291241,9,34.1146875,967,22,1218
550,maerc,fireplots,0,maerc::fireplots::0,4,2005,unuu,N,0.109341995,0.071428571,0.071428571,0.021865519,9,34.1146875,967,22,1218
551,maerc,fireplots,0,maerc::fireplots::0,4,2005,uupu,P,0.124575695,-0.107142857,0.107142857,-0.157623391,9,34.1146875,967,22,1218
552,maerc,fireplots,0,maerc::fireplots::0,3,2004,unuu,N,0.124383293,0.047619048,0.047619048,-0.020733891,9,34.1146875,967,22,1218
553,maerc,fireplots,0,maerc::fireplots::0,3,2004,uupu,P,0.122971581,0.19047619,0.19047619,-0.019240161,9,34.1146875,967,22,1218
554,maerc,fireplots,0,maerc::fireplots::0,2,2003,unuu,N,0.188998069,0.153846154,0.153846154,-0.044812117,9,34.1146875,967,22,1218
555,maerc,fireplots,0,maerc::fireplots::0,2,2003,uupu,P,0.187369522,0.076923077,0.076923077,-0.137500459,9,34.1146875,967,22,1218
556,maerc,fireplots,0,maerc::fireplots::0,1,2002,unuu,N,0.155545992,-0.111111111,0.111111111,-0.125419195,9,34.1146875,967,22,1218
557,maerc,fireplots,0,maerc::fireplots::0,1,2002,uupu,P,0.086185647,0,0,0.005395592,9,34.1146875,967,22,1218
558,maerc,fireplots,0,maerc::fireplots::0,8,2009,unuu,N,0.160286434,-0.1875,0.1875,-0.106934006,9,34.1146875,967,22,1218
559,maerc,fireplots,0,maerc::fireplots::0,8,2009,uupu,P,0.170500276,0.15625,0.15625,0.026036215,9,34.1146875,967,22,1218
560,Manitoba,CCD,0,Manitoba::CCD::0,3,2009,CN-,drought,0.277273525,-0.092592593,0.092592593,-0.29239878,3,45.80708526,282,0,513
561,Manitoba,CCD,0,Manitoba::CCD::0,2,2008,CN-,drought,0.286132862,-0.039215686,0.039215686,0.062332797,3,45.80708526,282,0,513
562,Manitoba,CCD,0,Manitoba::CCD::0,1,2007,CN-,drought,0.357314953,0,0,-0.057193264,3,45.80708526,282,0,513
563,MNR,watfer,0,MNR::watfer::0,5,2014,W,irr,0.455702864,0.045454545,0.045454545,-0.113519865,5,62.03832579,25.37646465,11,1049
564,MNR,watfer,0,MNR::watfer::0,3,2012,W,irr,0.183406674,-0.055045872,0.055045872,0.082242538,5,62.03832579,25.37646465,11,1049
565,MNR,watfer,0,MNR::watfer::0,2,2011,W,irr,0.217585688,0.007575758,0.007575758,-0.155040124,5,62.03832579,25.37646465,11,1049
566,NANT,wet,Broad_BRC_M,NANT::wet::Broad_BRC_M,4,2003,0N1P,P,0.339841793,-0.2,0.2,-0.152261746,4,30.90111111,165.9333333,13,1110
567,NANT,wet,Broad_BRC_M,NANT::wet::Broad_BRC_M,4,2003,1N0P,N,0.498229147,-0.133333333,0.133333333,0.283912284,4,30.90111111,165.9333333,13,1110
568,NANT,wet,Broad_BRC_M,NANT::wet::Broad_BRC_M,2,2001,0N1P,P,0.167277896,0.125,0.125,0.268299494,4,30.90111111,165.9333333,13,1110
569,NANT,wet,Broad_BRC_M,NANT::wet::Broad_BRC_M,3,2002,0N1P,P,0.096468586,-0.095238095,0.095238095,-0.094292167,4,30.90111111,165.9333333,13,1110
570,NANT,wet,Broad_BRC_M,NANT::wet::Broad_BRC_M,3,2002,1N0P,N,0.224209759,-0.142857143,0.142857143,-0.046753526,4,30.90111111,165.9333333,13,1110
571,NANT,wet,Broad_BRC_M,NANT::wet::Broad_BRC_M,1,2000,1N0P,N,0.151147822,0.066666667,0.066666667,0.143551718,4,30.90111111,165.9333333,13,1110
572,NANT,wet,Broad_BRC_M,NANT::wet::Broad_BRC_M,2,2001,1N0P,N,0.247412776,0.125,0.125,0.124762934,4,30.90111111,165.9333333,13,1110
573,NANT,wet,Broad_BRC_M,NANT::wet::Broad_BRC_M,1,2000,0N1P,P,0.120073891,0,0,0.075562297,4,30.90111111,165.9333333,13,1110
574,NANT,wet,Broad_BRC_S,NANT::wet::Broad_BRC_S,4,2003,0N1P,P,0.349843704,1,1,0.661024389,4,33.44829861,22.9351,13,1110
575,NANT,wet,Broad_BRC_S,NANT::wet::Broad_BRC_S,3,2002,1N0P,N,0.43375989,-0.357142857,0.357142857,-0.281531475,4,33.44829861,22.9351,13,1110
576,NANT,wet,Broad_BRC_S,NANT::wet::Broad_BRC_S,4,2003,1N0P,N,0.361352202,0.5,0.5,0.605778204,4,33.44829861,22.9351,13,1110
577,NANT,wet,Broad_BRC_S,NANT::wet::Broad_BRC_S,3,2002,0N1P,P,0.204642405,0.357142857,0.357142857,0.061024007,4,33.44829861,22.9351,13,1110
578,NANT,wet,Broad_BRC_S,NANT::wet::Broad_BRC_S,1,2000,0N1P,P,0.195018615,0.7,0.7,-0.133591462,4,33.44829861,22.9351,13,1110
579,NANT,wet,Broad_BRC_S,NANT::wet::Broad_BRC_S,1,2000,1N0P,N,0.36982023,0.7,0.7,0.322369927,4,33.44829861,22.9351,13,1110
580,NANT,wet,Broad_BRC_S,NANT::wet::Broad_BRC_S,2,2001,0N1P,P,0.18282895,0.142857143,0.142857143,-0.151356286,4,33.44829861,22.9351,13,1110
581,NANT,wet,Broad_BRC_S,NANT::wet::Broad_BRC_S,2,2001,1N0P,N,0.475400168,-0.071428571,0.071428571,-0.380817215,4,33.44829861,22.9351,13,1110
582,NANT,wet,Marshy_BSA_M,NANT::wet::Marshy_BSA_M,3,2002,0N1P,P,0.286322914,-0.103448276,0.103448276,-0.14483027,4,30.06923611,282.6,13,1110
583,NANT,wet,Marshy_BSA_M,NANT::wet::Marshy_BSA_M,4,2003,0N1P,P,0.551231612,-0.25,0.25,-0.404075997,4,30.06923611,282.6,13,1110
584,NANT,wet,Marshy_BSA_M,NANT::wet::Marshy_BSA_M,4,2003,1N0P,N,0.20020647,-0.3,0.3,-0.162449319,4,30.06923611,282.6,13,1110
585,NANT,wet,Marshy_BSA_M,NANT::wet::Marshy_BSA_M,2,2001,1N0P,N,0.377101927,-0.064516129,0.064516129,-0.305572408,4,30.06923611,282.6,13,1110
586,NANT,wet,Marshy_BSA_M,NANT::wet::Marshy_BSA_M,1,2000,0N1P,P,0.338541593,-0.28125,0.28125,-0.33701588,4,30.06923611,282.6,13,1110
587,NANT,wet,Marshy_BSA_M,NANT::wet::Marshy_BSA_M,1,2000,1N0P,N,0.186417582,-0.28125,0.28125,-0.176887061,4,30.06923611,282.6,13,1110
588,NANT,wet,Marshy_BSA_M,NANT::wet::Marshy_BSA_M,3,2002,1N0P,N,0.225101904,0.068965517,0.068965517,-0.249879467,4,30.06923611,282.6,13,1110
589,NANT,wet,Marshy_BSA_M,NANT::wet::Marshy_BSA_M,2,2001,0N1P,P,0.237461942,-0.161290323,0.161290323,-0.214542018,4,30.06923611,282.6,13,1110
590,NANT,wet,Nant-Mrsh_BSA_S,NANT::wet::Nant-Mrsh_BSA_S,4,2003,0N1P,P,0.388706703,-0.192307692,0.192307692,0.217500115,4,64.05001543,37.33333333,13,1110
591,NANT,wet,Nant-Mrsh_BSA_S,NANT::wet::Nant-Mrsh_BSA_S,4,2003,1N0P,N,0.646126203,-0.423076923,0.423076923,0.325955204,4,64.05001543,37.33333333,13,1110
592,NANT,wet,Nant-Mrsh_BSA_S,NANT::wet::Nant-Mrsh_BSA_S,2,2001,0N1P,P,0.244049131,0,0,0.224622228,4,64.05001543,37.33333333,13,1110
593,NANT,wet,Nant-Mrsh_BSA_S,NANT::wet::Nant-Mrsh_BSA_S,2,2001,1N0P,N,0.355411496,0.023809524,0.023809524,0.121350706,4,64.05001543,37.33333333,13,1110
594,NANT,wet,Nant-Mrsh_BSA_S,NANT::wet::Nant-Mrsh_BSA_S,1,2000,0N1P,P,0.506190343,0.117647059,0.117647059,0.265733076,4,64.05001543,37.33333333,13,1110
595,NANT,wet,Nant-Mrsh_BSA_S,NANT::wet::Nant-Mrsh_BSA_S,1,2000,1N0P,N,0.395401146,0.205882353,0.205882353,0.517969723,4,64.05001543,37.33333333,13,1110
596,NANT,wet,Nant-Mrsh_BSA_S,NANT::wet::Nant-Mrsh_BSA_S,3,2002,0N1P,P,0.360270389,-0.41509434,0.41509434,0.138085685,4,64.05001543,37.33333333,13,1110
597,NANT,wet,Nant-Mrsh_BSA_S,NANT::wet::Nant-Mrsh_BSA_S,3,2002,1N0P,N,0.700989699,-0.358490566,0.358490566,0.062430239,4,64.05001543,37.33333333,13,1110
598,NANT,wet,Nant-Mrsh_TNC_S,NANT::wet::Nant-Mrsh_TNC_S,3,2002,0N1P,P,0.363912576,-0.071428571,0.071428571,0.022057499,4,71.74085017,83.4,13,1110
599,NANT,wet,Nant-Mrsh_TNC_S,NANT::wet::Nant-Mrsh_TNC_S,3,2002,1N0P,N,0.43708586,-0.285714286,0.285714286,0.033029329,4,71.74085017,83.4,13,1110
600,NANT,wet,Nant-Mrsh_TNC_S,NANT::wet::Nant-Mrsh_TNC_S,2,2001,0N1P,P,0.329616803,0.274509804,0.274509804,0.540488014,4,71.74085017,83.4,13,1110
601,NANT,wet,Nant-Mrsh_TNC_S,NANT::wet::Nant-Mrsh_TNC_S,2,2001,1N0P,N,0.328530387,-0.176470588,0.176470588,0.138163588,4,71.74085017,83.4,13,1110
602,NANT,wet,Nant-Mrsh_TNC_S,NANT::wet::Nant-Mrsh_TNC_S,1,2000,0N1P,P,0.31496031,0.189189189,0.189189189,0.102242686,4,71.74085017,83.4,13,1110
603,NANT,wet,Nant-Mrsh_TNC_S,NANT::wet::Nant-Mrsh_TNC_S,1,2000,1N0P,N,0.365275805,-0.027027027,0.027027027,-0.003369106,4,71.74085017,83.4,13,1110
604,NANT,wet,Nant-Mrsh_TNC_S,NANT::wet::Nant-Mrsh_TNC_S,4,2003,1N0P,N,0.431506084,-0.411764706,0.411764706,-0.258481698,4,71.74085017,83.4,13,1110
605,NANT,wet,Nant-Mrsh_TNC_S,NANT::wet::Nant-Mrsh_TNC_S,4,2003,0N1P,P,0.348268886,-0.147058824,0.147058824,0.10987421,4,71.74085017,83.4,13,1110
606,NANT,wet,Nant_TNC_M,NANT::wet::Nant_TNC_M,3,2002,0N1P,P,0.320634621,0.222222222,0.222222222,0.386507667,3,41.02546296,255.5253333,13,1110
607,NANT,wet,Nant_TNC_M,NANT::wet::Nant_TNC_M,2,2001,1N0P,N,0.253441936,-0.151515152,0.151515152,-0.177633058,3,41.02546296,255.5253333,13,1110
608,NANT,wet,Nant_TNC_M,NANT::wet::Nant_TNC_M,3,2002,1N0P,N,0.246060807,-0.222222222,0.222222222,-0.096311858,3,41.02546296,255.5253333,13,1110
609,NANT,wet,Nant_TNC_M,NANT::wet::Nant_TNC_M,2,2001,0N1P,P,0.311132118,0.424242424,0.424242424,0.386273352,3,41.02546296,255.5253333,13,1110
610,NANT,wet,Nant_TNC_M,NANT::wet::Nant_TNC_M,1,2000,0N1P,P,0.302616516,0.117647059,0.117647059,-0.008275121,3,41.02546296,255.5253333,13,1110
611,NANT,wet,Nant_TNC_M,NANT::wet::Nant_TNC_M,1,2000,1N0P,N,0.244590992,-0.235294118,0.235294118,-0.12292909,3,41.02546296,255.5253333,13,1110
612,NGBER,gb,0,NGBER::gb::0,5,1998,SPRING,irr,0.248190014,-0.46,0.46,-0.180887615,6,18,407,7,269
613,NGBER,gb,0,NGBER::gb::0,5,1998,WINTER,irr,0.18471803,0.04,0.04,0.339361152,6,18,407,7,269
614,NGBER,gb,0,NGBER::gb::0,4,1997,SPRING,irr,0.220013478,-0.195121951,0.195121951,-0.013739431,6,18,407,7,269
615,NGBER,gb,0,NGBER::gb::0,4,1997,WINTER,irr,0.202765456,0.219512195,0.219512195,0.147555223,6,18,407,7,269
616,NGBER,gb,0,NGBER::gb::0,3,1996,SPRING,irr,0.184656983,-0.039215686,0.039215686,0.122370281,6,18,407,7,269
617,NGBER,gb,0,NGBER::gb::0,3,1996,WINTER,irr,0.177869317,0.098039216,0.098039216,0.158800618,6,18,407,7,269
618,NGBER,gb,0,NGBER::gb::0,2,1995,SPRING,irr,0.265123046,-0.142857143,0.142857143,-0.198950635,6,18,407,7,269
619,NGBER,gb,0,NGBER::gb::0,6,1999,SPRING,irr,0.229054449,-0.217391304,0.217391304,0.144802765,6,18,407,7,269
620,NGBER,gb,0,NGBER::gb::0,6,1999,WINTER,irr,0.222733914,0.152173913,0.152173913,0.322398438,6,18,407,7,269
621,NGBER,gb,0,NGBER::gb::0,1,1994,WINTER,irr,0.220612813,0.041666667,0.041666667,0.358828511,6,18,407,7,269
622,NGBER,gb,0,NGBER::gb::0,2,1995,WINTER,irr,0.190361106,0.12244898,0.12244898,-0.018818581,6,18,407,7,269
623,NGBER,gb,0,NGBER::gb::0,1,1994,SPRING,irr,0.177407011,0.125,0.125,0.30618144,6,18,407,7,269
624,NWT,246Nfert,0,NWT::246Nfert::0,11,2007,med,N,0.259631704,-0.017391304,0.017391304,0.107085736,11,57.85369213,125.85,-1,705
625,NWT,246Nfert,0,NWT::246Nfert::0,8,2004,high,N,0.246780788,0,0,0.09218723,11,57.85369213,125.85,-1,705
626,NWT,246Nfert,0,NWT::246Nfert::0,8,2004,med,N,0.213923833,0.029126214,0.029126214,0.132884294,11,57.85369213,125.85,-1,705
627,NWT,246Nfert,0,NWT::246Nfert::0,7,2003,high,N,0.207897948,0.06185567,0.06185567,0.069864556,11,57.85369213,125.85,-1,705
628,NWT,246Nfert,0,NWT::246Nfert::0,7,2003,low,N,0.19078467,0.051546392,0.051546392,0.094534366,11,57.85369213,125.85,-1,705
629,NWT,246Nfert,0,NWT::246Nfert::0,8,2004,low,N,0.209739528,-0.038834951,0.038834951,0.112946176,11,57.85369213,125.85,-1,705
630,NWT,246Nfert,0,NWT::246Nfert::0,6,2002,high,N,0.229524638,0.011235955,0.011235955,0.173392507,11,57.85369213,125.85,-1,705
631,NWT,246Nfert,0,NWT::246Nfert::0,6,2002,low,N,0.18270469,-0.02247191,0.02247191,0.217559295,11,57.85369213,125.85,-1,705
632,NWT,246Nfert,0,NWT::246Nfert::0,6,2002,med,N,0.200662422,0.02247191,0.02247191,0.196015496,11,57.85369213,125.85,-1,705
633,NWT,246Nfert,0,NWT::246Nfert::0,7,2003,med,N,0.206992907,-0.010309278,0.010309278,0.042032532,11,57.85369213,125.85,-1,705
634,NWT,246Nfert,0,NWT::246Nfert::0,11,2007,high,N,0.359342962,-0.017391304,0.017391304,0.223373166,11,57.85369213,125.85,-1,705
635,NWT,246Nfert,0,NWT::246Nfert::0,11,2007,low,N,0.177171348,0.034782609,0.034782609,0.0963465,11,57.85369213,125.85,-1,705
636,NWT,246Nfert,0,NWT::246Nfert::0,3,1999,high,N,0.160630053,0,0,0.053145238,11,57.85369213,125.85,-1,705
637,NWT,246Nfert,0,NWT::246Nfert::0,3,1999,low,N,0.134362979,0.017857143,0.017857143,0.10507955,11,57.85369213,125.85,-1,705
638,NWT,246Nfert,0,NWT::246Nfert::0,3,1999,med,N,0.149943146,0.026785714,0.026785714,0.129636935,11,57.85369213,125.85,-1,705
639,NWT,246Nfert,0,NWT::246Nfert::0,2,1998,high,N,0.147506347,-0.095238095,0.095238095,-0.004113015,11,57.85369213,125.85,-1,705
640,NWT,246Nfert,0,NWT::246Nfert::0,2,1998,low,N,0.212037629,0.057142857,0.057142857,0.262275081,11,57.85369213,125.85,-1,705
641,NWT,246Nfert,0,NWT::246Nfert::0,2,1998,med,N,0.108359201,0,0,-0.007560112,11,57.85369213,125.85,-1,705
642,NWT,246Nfert,0,NWT::246Nfert::0,1,1997,high,N,0.134201119,-0.097826087,0.097826087,-0.128369504,11,57.85369213,125.85,-1,705
643,NWT,246Nfert,0,NWT::246Nfert::0,1,1997,low,N,0.148223835,-0.02173913,0.02173913,0.008439633,11,57.85369213,125.85,-1,705
644,NWT,246Nfert,0,NWT::246Nfert::0,1,1997,med,N,0.153194654,-0.010869565,0.010869565,0.016516277,11,57.85369213,125.85,-1,705
645,NWT,246Nfert,0,NWT::246Nfert::0,4,2000,high,N,0.289721651,0.119565217,0.119565217,0.18094708,11,57.85369213,125.85,-1,705
646,NWT,246Nfert,0,NWT::246Nfert::0,4,2000,low,N,0.195904163,0.206521739,0.206521739,0.255224804,11,57.85369213,125.85,-1,705
647,NWT,246Nfert,0,NWT::246Nfert::0,4,2000,med,N,0.184510725,0.065217391,0.065217391,0.167266273,11,57.85369213,125.85,-1,705
648,NWT,bowman,DryBowman,NWT::bowman::DryBowman,11,2000,P,P,0.316251749,0.066666667,0.066666667,0.441886635,11,67.18064815,151.684375,-1,705
649,NWT,bowman,DryBowman,NWT::bowman::DryBowman,9,1998,P,P,0.299024782,0.036764706,0.036764706,0.451025666,11,67.18064815,151.684375,-1,705
650,NWT,bowman,DryBowman,NWT::bowman::DryBowman,7,1996,N,N,0.357440672,-0.016393443,0.016393443,0.472430428,11,67.18064815,151.684375,-1,705
651,NWT,bowman,DryBowman,NWT::bowman::DryBowman,9,1998,N,N,0.365935435,-0.007352941,0.007352941,0.515035993,11,67.18064815,151.684375,-1,705
652,NWT,bowman,DryBowman,NWT::bowman::DryBowman,6,1995,N,N,0.289691676,0.047244094,0.047244094,0.414760875,11,67.18064815,151.684375,-1,705
653,NWT,bowman,DryBowman,NWT::bowman::DryBowman,7,1996,P,P,0.311202548,0.131147541,0.131147541,0.610820706,11,67.18064815,151.684375,-1,705
654,NWT,bowman,DryBowman,NWT::bowman::DryBowman,11,2000,N,N,0.385911135,0.033333333,0.033333333,0.659522501,11,67.18064815,151.684375,-1,705
655,NWT,bowman,DryBowman,NWT::bowman::DryBowman,5,1994,P,P,0.250445,0.034782609,0.034782609,0.321761235,11,67.18064815,151.684375,-1,705
656,NWT,bowman,DryBowman,NWT::bowman::DryBowman,4,1993,N,N,0.201191313,0.09375,0.09375,0.330222694,11,67.18064815,151.684375,-1,705
657,NWT,bowman,DryBowman,NWT::bowman::DryBowman,4,1993,P,P,0.2502267,0.1484375,0.1484375,0.441691108,11,67.18064815,151.684375,-1,705
658,NWT,bowman,DryBowman,NWT::bowman::DryBowman,3,1992,N,N,0.169744487,0.081967213,0.081967213,0.16624302,11,67.18064815,151.684375,-1,705
659,NWT,bowman,DryBowman,NWT::bowman::DryBowman,3,1992,P,P,0.178180177,0.098360656,0.098360656,0.227858751,11,67.18064815,151.684375,-1,705
660,NWT,bowman,DryBowman,NWT::bowman::DryBowman,2,1991,N,N,0.165531507,0.072164948,0.072164948,-0.035704259,11,67.18064815,151.684375,-1,705
661,NWT,bowman,DryBowman,NWT::bowman::DryBowman,2,1991,P,P,0.1186073,0.072164948,0.072164948,-0.004115421,11,67.18064815,151.684375,-1,705
662,NWT,bowman,DryBowman,NWT::bowman::DryBowman,1,1990,N,N,0.104880515,0.04109589,0.04109589,0.032860392,11,67.18064815,151.684375,-1,705
663,NWT,bowman,DryBowman,NWT::bowman::DryBowman,1,1990,P,P,0.087825534,-0.01369863,0.01369863,-0.01624051,11,67.18064815,151.684375,-1,705
664,NWT,bowman,DryBowman,NWT::bowman::DryBowman,5,1994,N,N,0.196831965,0.017391304,0.017391304,0.247978172,11,67.18064815,151.684375,-1,705
665,NWT,bowman,DryBowman,NWT::bowman::DryBowman,6,1995,P,P,0.289440097,0.039370079,0.039370079,0.430094752,11,67.18064815,151.684375,-1,705
666,NWT,bowman,WetBowman,NWT::bowman::WetBowman,7,1996,N,N,0.189139584,-0.123287671,0.123287671,-0.282997732,7,51.7132311,264.721875,-1,705
667,NWT,bowman,WetBowman,NWT::bowman::WetBowman,6,1995,P,P,0.238495936,0.013333333,0.013333333,0.002296449,7,51.7132311,264.721875,-1,705
668,NWT,bowman,WetBowman,NWT::bowman::WetBowman,7,1996,P,P,0.208721325,0.068493151,0.068493151,-0.134269241,7,51.7132311,264.721875,-1,705
669,NWT,bowman,WetBowman,NWT::bowman::WetBowman,6,1995,N,N,0.168952328,-0.08,0.08,-0.186943454,7,51.7132311,264.721875,-1,705
670,NWT,bowman,WetBowman,NWT::bowman::WetBowman,4,1993,N,N,0.152902037,-0.014492754,0.014492754,-0.063787203,7,51.7132311,264.721875,-1,705
671,NWT,bowman,WetBowman,NWT::bowman::WetBowman,4,1993,P,P,0.193329148,0.086956522,0.086956522,0.128377176,7,51.7132311,264.721875,-1,705
672,NWT,bowman,WetBowman,NWT::bowman::WetBowman,3,1992,N,N,0.090840628,0.057142857,0.057142857,0.087245138,7,51.7132311,264.721875,-1,705
673,NWT,bowman,WetBowman,NWT::bowman::WetBowman,3,1992,P,P,0.1718556,0.342857143,0.342857143,0.493256499,7,51.7132311,264.721875,-1,705
